iso_code,continent,location,datetime,population,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million
IND,Asia,India,2020-09-14,1393409033,4930236,83809,92830.571,80776,1054,1143,3538.255,60.147,66.621,57.97,0.756,0.82
IND,Asia,India,2020-09-15,1393409033,5020359,90123,92890.143,82066,1290,1168,3602.933,64.678,66.664,58.896,0.926,0.838
IND,Asia,India,2020-09-16,1393409033,5118253,97894,93198.571,83198,1132,1162.286,3673.188,70.255,66.885,59.708,0.812,0.834
IND,Asia,India,2020-09-17,1393409033,5214677,96424,93180.429,84372,1174,1157.286,3742.388,69.2,66.872,60.551,0.843,0.831
IND,Asia,India,2020-09-18,1393409033,5308014,93337,92575.714,85619,1247,1163.857,3809.372,66.985,66.438,61.446,0.895,0.835
IND,Asia,India,2020-09-19,1393409033,5400619,92605,92323.286,86752,1133,1166.571,3875.832,66.459,66.257,62.259,0.813,0.837
IND,Asia,India,2020-09-20,1393409033,5487580,86961,91593.286,87882,1130,1165.714,3938.241,62.409,65.733,63.07,0.811,0.837
IND,Asia,India,2020-09-21,1393409033,5562663,75083,90346.714,88935,1053,1165.571,3992.125,53.884,64.839,63.825,0.756,0.836
IND,Asia,India,2020-09-22,1393409033,5646010,83347,89378.714,90020,1085,1136.286,4051.94,59.815,64.144,64.604,0.779,0.815
IND,Asia,India,2020-09-23,1393409033,5732518,86508,87752.143,91149,1129,1135.857,4114.024,62.084,62.977,65.414,0.81,0.815
IND,Asia,India,2020-09-24,1393409033,5818570,86052,86270.429,92290,1141,1131.143,4175.78,61.756,61.913,66.233,0.819,0.812
IND,Asia,India,2020-09-25,1393409033,5903932,85362,85131.143,93379,1089,1108.571,4237.042,61.261,61.096,67.015,0.782,0.796
IND,Asia,India,2020-09-26,1393409033,5992532,88600,84559,94503,1124,1107.286,4300.627,63.585,60.685,67.821,0.807,0.795
IND,Asia,India,2020-09-27,1393409033,6074702,82170,83874.571,95542,1039,1094.286,4359.597,58.97,60.194,68.567,0.746,0.785
IND,Asia,India,2020-09-28,1393409033,6145291,70589,83232.571,96318,776,1054.714,4410.256,50.659,59.733,69.124,0.557,0.757
IND,Asia,India,2020-09-29,1393409033,6225763,80472,82821.857,97497,1179,1068.143,4468.008,57.752,59.438,69.97,0.846,0.767
IND,Asia,India,2020-09-30,1393409033,6312584,86821,82866.571,98678,1181,1075.571,4530.317,62.308,59.47,70.818,0.848,0.772
IND,Asia,India,2020-10-01,1393409033,6394068,81484,82214,99773,1095,1069,4588.795,58.478,59.002,71.604,0.786,0.767
IND,Asia,India,2020-10-02,1393409033,6473544,79476,81373.143,100842,1069,1066.143,4645.832,57.037,58.399,72.371,0.767,0.765
IND,Asia,India,2020-10-03,1393409033,6549373,75829,79548.714,101782,940,1039.857,4700.252,54.42,57.089,73.045,0.675,0.746
IND,Asia,India,2020-10-04,1393409033,6623815,74442,78444.714,102685,903,1020.429,4753.676,53.424,56.297,73.693,0.648,0.732
IND,Asia,India,2020-10-05,1393409033,6685082,61267,77113,103569,884,1035.857,4797.645,43.969,55.341,74.328,0.634,0.743
IND,Asia,India,2020-10-06,1393409033,6757131,72049,75909.714,104555,986,1008.286,4849.352,51.707,54.478,75.035,0.708,0.724
IND,Asia,India,2020-10-07,1393409033,6835655,78524,74724.429,105526,971,978.286,4905.706,56.354,53.627,75.732,0.697,0.702
IND,Asia,India,2020-10-08,1393409033,6906151,70496,73154.714,106490,964,959.571,4956.298,50.592,52.501,76.424,0.692,0.689
IND,Asia,India,2020-10-09,1393409033,6979423,73272,72268.429,107416,926,939.143,5008.883,52.585,51.864,77.089,0.665,0.674
IND,Asia,India,2020-10-10,1393409033,7053806,74383,72061.857,108334,918,936,5062.265,53.382,51.716,77.747,0.659,0.672
IND,Asia,India,2020-10-11,1393409033,7120538,66732,70960.429,109150,816,923.571,5110.156,47.891,50.926,78.333,0.586,0.663
IND,Asia,India,2020-10-12,1393409033,7175880,55342,70114,109856,706,898.143,5149.873,39.717,50.318,78.84,0.507,0.645
IND,Asia,India,2020-10-13,1393409033,7239389,63509,68894,110586,730,861.571,5195.451,45.578,49.443,79.364,0.524,0.618
IND,Asia,India,2020-10-14,1393409033,7307097,67708,67348.857,111266,680,820,5244.043,48.592,48.334,79.852,0.488,0.588
IND,Asia,India,2020-10-15,1393409033,7370468,63371,66331,112161,895,810.143,5289.522,45.479,47.603,80.494,0.642,0.581
IND,Asia,India,2020-10-16,1393409033,7432680,62212,64751,112998,837,797.429,5334.17,44.647,46.469,81.095,0.601,0.572
IND,Asia,India,2020-10-17,1393409033,7494551,61871,62963.571,114031,1033,813.857,5378.572,44.403,45.187,81.836,0.741,0.584
IND,Asia,India,2020-10-18,1393409033,7550273,55722,61390.714,114610,579,780,5418.562,39.99,44.058,82.252,0.416,0.56
IND,Asia,India,2020-10-19,1393409033,7597063,46790,60169,115197,587,763,5452.141,33.58,43.181,82.673,0.421,0.548
IND,Asia,India,2020-10-20,1393409033,7651107,54044,58816.857,115914,717,761.143,5490.927,38.785,42.211,83.187,0.515,0.546
IND,Asia,India,2020-10-21,1393409033,7706946,55839,57121.286,116616,702,764.286,5531,40.074,40.994,83.691,0.504,0.549
IND,Asia,India,2020-10-22,1393409033,7761312,54366,55834.857,117306,690,735,5570.017,39.017,40.071,84.186,0.495,0.527
IND,Asia,India,2020-10-23,1393409033,7814682,53370,54571.714,117956,650,708.286,5608.319,38.302,39.164,84.653,0.466,0.508
IND,Asia,India,2020-10-24,1393409033,7864811,50129,52894.286,118534,578,643.286,5644.295,35.976,37.96,85.068,0.415,0.462
IND,Asia,India,2020-10-25,1393409033,7909959,45148,51383.714,119014,480,629.143,5676.696,32.401,36.876,85.412,0.344,0.452
IND,Asia,India,2020-10-26,1393409033,7946429,36470,49909.429,119502,488,615,5702.869,26.173,35.818,85.762,0.35,0.441
IND,Asia,India,2020-10-27,1393409033,7990322,43893,48459.286,120010,508,585.143,5734.369,31.5,34.778,86.127,0.365,0.42
IND,Asia,India,2020-10-28,1393409033,8040203,49881,47608.143,120527,517,558.714,5770.167,35.798,34.167,86.498,0.371,0.401
IND,Asia,India,2020-10-29,1393409033,8088851,48648,46791.286,121090,563,540.571,5805.08,34.913,33.58,86.902,0.404,0.388
IND,Asia,India,2020-10-30,1393409033,8137119,48268,46062.429,121641,551,526.429,5839.72,34.64,33.057,87.297,0.395,0.378
IND,Asia,India,2020-10-31,1393409033,8184082,46963,45610.143,122111,470,511,5873.424,33.704,32.733,87.635,0.337,0.367
IND,Asia,India,2020-11-01,1393409033,8229313,45231,45622,122607,496,513.286,5905.885,32.461,32.741,87.991,0.356,0.368
IND,Asia,India,2020-11-02,1393409033,8267623,38310,45884.857,123097,490,513.571,5933.378,27.494,32.93,88.342,0.352,0.369
IND,Asia,India,2020-11-03,1393409033,8313876,46253,46222,123611,514,514.429,5966.572,33.194,33.172,88.711,0.369,0.369
IND,Asia,India,2020-11-04,1393409033,8364086,50210,46269,124315,704,541.143,6002.606,36.034,33.206,89.216,0.505,0.388
IND,Asia,India,2020-11-05,1393409033,8411724,47638,46124.714,124985,670,556.429,6036.795,34.188,33.102,89.697,0.481,0.399
IND,Asia,India,2020-11-06,1393409033,8462080,50356,46423,125562,577,560.143,6072.933,36.139,33.316,90.111,0.414,0.402
IND,Asia,India,2020-11-07,1393409033,8507754,45674,46238.857,126121,559,572.857,6105.712,32.779,33.184,90.513,0.401,0.411
IND,Asia,India,2020-11-08,1393409033,8553657,45903,46334.857,126611,490,572,6138.655,32.943,33.253,90.864,0.352,0.411
IND,Asia,India,2020-11-09,1393409033,8591730,38073,46301,127059,448,566,6165.978,27.324,33.229,91.186,0.322,0.406
IND,Asia,India,2020-11-10,1393409033,8636011,44281,46019.286,127571,512,565.714,6197.757,31.779,33.026,91.553,0.367,0.406
IND,Asia,India,2020-11-11,1393409033,8683916,47905,45690,128121,550,543.714,6232.137,34.38,32.79,91.948,0.395,0.39
IND,Asia,India,2020-11-12,1393409033,8728795,44879,45295.857,128668,547,526.143,6264.345,32.208,32.507,92.34,0.393,0.378
IND,Asia,India,2020-11-13,1393409033,8773479,44684,44485.571,129188,520,518,6296.413,32.068,31.926,92.714,0.373,0.372
IND,Asia,India,2020-11-14,1393409033,8814579,41100,43832.143,129635,447,502,6325.909,29.496,31.457,93.034,0.321,0.36
IND,Asia,India,2020-11-15,1393409033,8845127,30548,41638.571,130070,435,494.143,6347.832,21.923,29.883,93.347,0.312,0.355
IND,Asia,India,2020-11-16,1393409033,8874290,29163,40365.714,130519,449,494.286,6368.762,20.929,28.969,93.669,0.322,0.355
IND,Asia,India,2020-11-17,1393409033,8912907,38617,39556.571,130993,474,488.857,6396.476,27.714,28.388,94.009,0.34,0.351
IND,Asia,India,2020-11-18,1393409033,8958483,45576,39223.857,131578,585,493.857,6429.184,32.708,28.15,94.429,0.42,0.354
IND,Asia,India,2020-11-19,1393409033,9004365,45882,39367.143,132162,584,499.143,6462.112,32.928,28.252,94.848,0.419,0.358
IND,Asia,India,2020-11-20,1393409033,9050597,46232,39588.286,132726,564,505.429,6495.291,33.179,28.411,95.253,0.405,0.363
IND,Asia,India,2020-11-21,1393409033,9095806,45209,40175.286,133227,501,513.143,6527.736,32.445,28.832,95.612,0.36,0.368
IND,Asia,India,2020-11-22,1393409033,9139865,44059,42105.429,133738,511,524,6559.355,31.62,30.218,95.979,0.367,0.376
IND,Asia,India,2020-11-23,1393409033,9177840,37975,43364.286,134218,480,528.429,6586.609,27.253,31.121,96.323,0.344,0.379
IND,Asia,India,2020-11-24,1393409033,9222216,44376,44187,134699,481,529.429,6618.456,31.847,31.711,96.669,0.345,0.38
IND,Asia,India,2020-11-25,1393409033,9266705,44489,44031.714,135223,524,520.714,6650.384,31.928,31.6,97.045,0.376,0.374
IND,Asia,India,2020-11-26,1393409033,9309787,43082,43631.714,135715,492,507.571,6681.302,30.918,31.313,97.398,0.353,0.364
IND,Asia,India,2020-11-27,1393409033,9351109,41322,42930.286,136200,485,496.286,6710.958,29.655,30.81,97.746,0.348,0.356
IND,Asia,India,2020-11-28,1393409033,9392919,41810,42444.714,136696,496,495.571,6740.963,30.006,30.461,98.102,0.356,0.356
IND,Asia,India,2020-11-29,1393409033,9431691,38772,41689.429,137139,443,485.857,6768.788,27.825,29.919,98.42,0.318,0.349
IND,Asia,India,2020-11-30,1393409033,9462809,31118,40709.857,137621,482,486.143,6791.121,22.332,29.216,98.766,0.346,0.349
IND,Asia,India,2020-12-01,1393409033,9499413,36604,39599.571,138122,501,489,6817.39,26.269,28.419,99.125,0.36,0.351
IND,Asia,India,2020-12-02,1393409033,9534964,35551,38322.714,138648,526,489.286,6842.904,25.514,27.503,99.503,0.377,0.351
IND,Asia,India,2020-12-03,1393409033,9571559,36595,37396,139188,540,496.143,6869.167,26.263,26.838,99.89,0.388,0.356
IND,Asia,India,2020-12-04,1393409033,9608211,36652,36728.857,139700,512,500,6895.471,26.304,26.359,100.258,0.367,0.359
IND,Asia,India,2020-12-05,1393409033,9644222,36011,35900.429,140182,482,498,6921.314,25.844,25.764,100.604,0.346,0.357
IND,Asia,India,2020-12-06,1393409033,9677203,32981,35073.143,140573,391,490.571,6944.984,23.669,25.171,100.884,0.281,0.352
IND,Asia,India,2020-12-07,1393409033,9703770,26567,34423,140958,385,476.714,6964.05,19.066,24.704,101.161,0.276,0.342
IND,Asia,India,2020-12-08,1393409033,9735850,32080,33776.714,141360,402,462.571,6987.073,23.023,24.24,101.449,0.289,0.332
IND,Asia,India,2020-12-09,1393409033,9767371,31521,33201,141772,412,446.286,7009.694,22.621,23.827,101.745,0.296,0.32
IND,Asia,India,2020-12-10,1393409033,9796744,29373,32169.286,142185,413,428.143,7030.774,21.08,23.087,102.041,0.296,0.307
IND,Asia,India,2020-12-11,1393409033,9826775,30031,31223.429,142628,443,418.286,7052.326,21.552,22.408,102.359,0.318,0.3
IND,Asia,India,2020-12-12,1393409033,9857029,30254,30401,143019,391,405.286,7074.038,21.712,21.818,102.64,0.281,0.291
IND,Asia,India,2020-12-13,1393409033,9884100,27071,29556.714,143355,336,397.429,7093.466,19.428,21.212,102.881,0.241,0.285
IND,Asia,India,2020-12-14,1393409033,9906165,22065,28913.571,143709,354,393,7109.302,15.835,20.75,103.135,0.254,0.282
IND,Asia,India,2020-12-15,1393409033,9932547,26382,28099.571,144096,387,390.857,7128.235,18.933,20.166,103.413,0.278,0.281
IND,Asia,India,2020-12-16,1393409033,9956557,24010,27026.571,144451,355,382.714,7145.466,17.231,19.396,103.667,0.255,0.275
IND,Asia,India,2020-12-17,1393409033,9979447,22890,26100.429,144789,338,372,7161.893,16.427,18.731,103.91,0.243,0.267
IND,Asia,India,2020-12-18,1393409033,10004599,25152,25403.429,145136,347,358.286,7179.944,18.051,18.231,104.159,0.249,0.257
IND,Asia,India,2020-12-19,1393409033,10031223,26624,24884.857,145477,341,351.143,7199.051,19.107,17.859,104.404,0.245,0.252
IND,Asia,India,2020-12-20,1393409033,10055560,24337,24494.286,145810,333,350.714,7216.517,17.466,17.579,104.643,0.239,0.252
IND,Asia,India,2020-12-21,1393409033,10075116,19556,24135.857,146111,301,343.143,7230.552,14.035,17.321,104.859,0.216,0.246
IND,Asia,India,2020-12-22,1393409033,10099066,23950,23788.429,146444,333,335.429,7247.74,17.188,17.072,105.098,0.239,0.241
